prefix_row_id,participant_id,reader_group,reader_group_binary,prefix_type,prefix_value,prefix_order_index,evidence_available_until_prefix,n_words_observed,n_trials_observed,n_texts_observed,n_speeches_observed,n_fixations_observed,stable_enough_for_prediction,terminal_text_id,observed_text_ids,fold_id,inner_fold_id,split_regime,split_role,y_true,p_pred,y_pred,model_name,feature_group,threshold_source,calibration_source,prediction_uncertainty,probability_entropy,n_features,predictor_hash,clean_result,official_claim_allowed,benchmark_relative_claim_allowed,_prefix_priority,_prefix_value_numeric,accumulator,p_t,calibrated_p_t,uncertainty_estimate,evidence_count,accumulator_status,reader_sequence_key,y_pred_at_prefix,is_error
109,P06,typical_control,0,word_count_prefix,all,6,P06::17526_p25_s1721_w12,9677,6,6,6,7225,True,17526,1165|1318|1323|7797|10440|17526,0,,participant_grouped_kfold,outer_test,0,0.0033946729723438,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0033831491677547,0.0327340004993463,201,8231497,True,False,True,0,1000000000.0,learned_meta_aggregator,0.0420987972984924,0.0420987972984924,0.0144258612254174,17,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P06,0,False
115,P06,typical_control,0,chronological_prefix,all,6,P06::17526_p25_s1721_w12,9677,6,6,6,7225,True,17526,1165|1318|1323|7797|10440|17526,0,,participant_grouped_kfold,outer_test,0,0.0033946729723438,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0033831491677547,0.0327340004993463,201,8231497,True,False,True,1,1000000000.0,learned_meta_aggregator,0.0432984737843545,0.0432984737843545,0.0160028975782712,18,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P06,0,False
120,P06,typical_control,0,trial_or_text_prefix,all,5,P06::17526_p25_s1721_w12,9677,6,6,6,7225,True,17526,1165|1318|1323|7797|10440|17526,0,,participant_grouped_kfold,outer_test,0,0.0033946729723438,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0033831491677547,0.0327340004993463,201,8231497,True,False,True,2,1000000000.0,learned_meta_aggregator,0.0445322463027729,0.0445322463027729,0.0170073982336073,19,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P06,0,False
125,P06,typical_control,0,speech_prefix,all,5,P06::17526_p25_s1721_w12,9677,6,6,6,7225,True,17526,1165|1318|1323|7797|10440|17526,0,,participant_grouped_kfold,outer_test,0,0.0033946729723438,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0033831491677547,0.0327340004993463,201,8231497,True,False,True,3,1000000000.0,learned_meta_aggregator,0.0458008158257021,0.0458008158257021,0.0176422424988429,20,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P06,0,False
200,P11,typical_control,0,word_count_prefix,50,1,P11::1125_p0_s1728_w49,50,1,1,1,32,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0142571793882064,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0140539122240989,0.1078488474065518,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.0610945209495716,0.0610945209495716,0.0,1,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
206,P11,typical_control,0,chronological_prefix,50,1,P11::1125_p0_s1728_w49,50,1,1,1,32,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0142571793882064,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0140539122240989,0.1078488474065518,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.0628246073892235,0.0628246073892235,0.0008650432198259,2,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
201,P11,typical_control,0,word_count_prefix,100,2,P11::1125_p0_s1732_w99,100,1,1,1,68,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.004138798539069,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.004121668885722,0.038723748313427,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.0661482225391617,0.0661482225391617,0.0020970751194671,3,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
207,P11,typical_control,0,chronological_prefix,100,2,P11::1125_p0_s1732_w99,100,1,1,1,68,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.004138798539069,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.004121668885722,0.038723748313427,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.0677233104712086,0.0677233104712086,0.002622004968906,4,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
202,P11,typical_control,0,word_count_prefix,250,3,P11::1125_p2_s1742_w63,250,1,1,1,189,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0004430929506442,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0004428966192813,0.0055752074694485,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.07181564602386,0.07181564602386,0.0037664134596719,5,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
208,P11,typical_control,0,chronological_prefix,250,3,P11::1125_p2_s1742_w63,250,1,1,1,189,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0004430929506442,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0004428966192813,0.0055752074694485,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.0736228638906299,0.0736228638906299,0.0044788066036629,6,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
203,P11,typical_control,0,word_count_prefix,500,4,P11::1125_p6_s1764_w12,500,1,1,1,429,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0008418078711838,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0008410992306918,0.0098123726773848,201,8231497,True,False,True,0,500.0,learned_meta_aggregator,0.0787111871579272,0.0787111871579272,0.0057797692378402,7,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
209,P11,typical_control,0,chronological_prefix,500,4,P11::1125_p6_s1764_w12,500,1,1,1,429,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0008418078711838,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0008410992306918,0.0098123726773848,201,8231497,True,False,True,1,500.0,learned_meta_aggregator,0.08074604958539,0.08074604958539,0.0066866966732771,8,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
204,P11,typical_control,0,word_count_prefix,1000,5,P11::1125_p11_s1800_w102,1000,1,1,1,769,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0003703079765446,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0003701708485471,0.0047552782716028,201,8231497,True,False,True,0,1000.0,learned_meta_aggregator,0.0902226993051637,0.0902226993051637,0.0088771919471235,9,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
210,P11,typical_control,0,chronological_prefix,1000,5,P11::1125_p11_s1800_w102,1000,1,1,1,769,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0003703079765446,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0003701708485471,0.0047552782716028,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.0925811736544016,0.0925811736544016,0.0103466313467557,10,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
212,P11,typical_control,0,trial_or_text_prefix,1,1,P11::1125_p21_s1858_w2,1633,1,1,1,1234,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0011386313517142,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0011373348703591,0.0127758501840366,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.1053688127049425,0.1053688127049425,0.0132597685985806,11,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
217,P11,typical_control,0,speech_prefix,1,1,P11::1125_p21_s1858_w2,1633,1,1,1,1234,True,1125,1125,0,,participant_grouped_kfold,outer_test,0,0.0011386313517142,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0011373348703591,0.0127758501840366,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.1081209261132675,0.1081209261132675,0.0152805300847654,12,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
213,P11,typical_control,0,trial_or_text_prefix,2,2,P11::1317_p26_s1971_w112,3251,2,2,2,2664,True,1317,1125|1317,0,,participant_grouped_kfold,outer_test,0,0.00281756639394,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0028096277135557,0.0279277050305507,201,8231497,True,False,True,2,2.0,learned_meta_aggregator,0.0898114141936819,0.0898114141936819,0.0149160223856705,13,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
218,P11,typical_control,0,speech_prefix,2,2,P11::1317_p26_s1971_w112,3251,2,2,2,2664,True,1317,1125|1317,0,,participant_grouped_kfold,outer_test,0,0.00281756639394,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0028096277135557,0.0279277050305507,201,8231497,True,False,True,3,2.0,learned_meta_aggregator,0.0922466355045115,0.0922466355045115,0.0146790704026048,14,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
214,P11,typical_control,0,trial_or_text_prefix,3,3,P11::1323_p30_s290_w71,5064,3,3,3,4296,True,1323,1125|1317|1323,0,,participant_grouped_kfold,outer_test,0,0.0136833946845935,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0134961593944992,0.1043250640094761,201,8231497,True,False,True,2,3.0,learned_meta_aggregator,0.0777312045012414,0.0777312045012414,0.0142125004735103,15,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
219,P11,typical_control,0,speech_prefix,3,3,P11::1323_p30_s290_w71,5064,3,3,3,4296,True,1323,1125|1317|1323,0,,participant_grouped_kfold,outer_test,0,0.0136833946845935,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0134961593944992,0.1043250640094761,201,8231497,True,False,True,3,3.0,learned_meta_aggregator,0.0800577165769934,0.0800577165769934,0.0137642269879728,16,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
205,P11,typical_control,0,word_count_prefix,all,6,P11::10365_p25_s610_w15,9837,6,6,6,8112,True,10365,1125|1317|1323|7797|7856|10365,0,,participant_grouped_kfold,outer_test,0,0.0701791721191625,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0652540559198315,0.3665919306747848,201,8231497,True,False,True,0,1000000000.0,learned_meta_aggregator,0.0386573888939728,0.0386573888939728,0.0166853357684804,17,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
211,P11,typical_control,0,chronological_prefix,all,6,P11::10365_p25_s610_w15,9837,6,6,6,8112,True,10365,1125|1317|1323|7797|7856|10365,0,,participant_grouped_kfold,outer_test,0,0.0701791721191625,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0652540559198315,0.3665919306747848,201,8231497,True,False,True,1,1000000000.0,learned_meta_aggregator,0.040353114271929,0.040353114271929,0.0184388284715084,18,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
216,P11,typical_control,0,trial_or_text_prefix,all,5,P11::10365_p25_s610_w15,9837,6,6,6,8112,True,10365,1125|1317|1323|7797|7856|10365,0,,participant_grouped_kfold,outer_test,0,0.0701791721191625,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0652540559198315,0.3665919306747848,201,8231497,True,False,True,2,1000000000.0,learned_meta_aggregator,0.0420365272101831,0.0420365272101831,0.0195314674222506,19,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
221,P11,typical_control,0,speech_prefix,all,5,P11::10365_p25_s610_w15,9837,6,6,6,8112,True,10365,1125|1317|1323|7797|7856|10365,0,,participant_grouped_kfold,outer_test,0,0.0701791721191625,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0652540559198315,0.3665919306747848,201,8231497,True,False,True,3,1000000000.0,learned_meta_aggregator,0.043720334373896,0.043720334373896,0.0202010123961987,20,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P11,0,False
222,P12,typical_control,0,word_count_prefix,50,1,P12::7946_p0_s986_w49,50,1,1,1,43,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.9963218505338908,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0036646206826141,0.0350411515229484,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.7894735744200747,0.7894735744200747,0.0,1,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
228,P12,typical_control,0,chronological_prefix,50,1,P12::7946_p0_s986_w49,50,1,1,1,43,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.9963218505338908,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0036646206826141,0.0350411515229484,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.7943787025289673,0.7943787025289673,0.0024525640544462,2,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
223,P12,typical_control,0,word_count_prefix,100,2,P12::7946_p0_s990_w99,100,1,1,1,91,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.8822343209680824,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1038969238740689,0.5229040927562165,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.6813616291897979,0.6813616291897979,0.0521590642483698,3,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
229,P12,typical_control,0,chronological_prefix,100,2,P12::7946_p0_s990_w99,100,1,1,1,91,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.8822343209680824,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1038969238740689,0.5229040927562165,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.6737495489003071,0.6737495489003071,0.0572748299885028,4,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
224,P12,typical_control,0,word_count_prefix,250,3,P12::7946_p2_s1001_w18,250,1,1,1,204,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.8040425450110218,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1575581308232208,0.7137689510351573,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.5994085466979544,0.5994085466979544,0.0745298509778559,5,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
230,P12,typical_control,0,chronological_prefix,250,3,P12::7946_p2_s1001_w18,250,1,1,1,204,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.8040425450110218,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1575581308232208,0.7137689510351573,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.5929615628046782,0.5929615628046782,0.0803527182851022,6,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
225,P12,typical_control,0,word_count_prefix,500,4,P12::7946_p4_s1023_w58,500,1,1,1,463,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.6190760341465817,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2358208980919221,0.9586919774434774,201,8231497,True,False,True,0,500.0,learned_meta_aggregator,0.4535324564740194,0.4535324564740194,0.1108953122243813,7,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,0,False
231,P12,typical_control,0,chronological_prefix,500,4,P12::7946_p4_s1023_w58,500,1,1,1,463,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.6190760341465817,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2358208980919221,0.9586919774434774,201,8231497,True,False,True,1,500.0,learned_meta_aggregator,0.438248606517728,0.438248606517728,0.1260880907121614,8,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,0,False
226,P12,typical_control,0,word_count_prefix,1000,5,P12::7946_p9_s1078_w69,1000,1,1,1,1028,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.9494086961341918,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0480318238389656,0.2889034830598385,201,8231497,True,False,True,0,1000.0,learned_meta_aggregator,0.7336056306715706,0.7336056306715706,0.1234323110877158,9,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
232,P12,typical_control,0,chronological_prefix,1000,5,P12::7946_p9_s1078_w69,1000,1,1,1,1028,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.9494086961341918,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0480318238389656,0.2889034830598385,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.7469882219605938,0.7469882219605938,0.1214462633126832,10,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
234,P12,typical_control,0,trial_or_text_prefix,1,1,P12::7946_p15_s1116_w2,1460,1,1,1,1495,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.967441013897577,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0314988985264052,0.2070670113056151,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.7883237242549175,0.7883237242549175,0.1223975839918414,11,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
238,P12,typical_control,0,speech_prefix,1,1,P12::7946_p15_s1116_w2,1460,1,1,1,1495,True,7946,7946,0,,participant_grouped_kfold,outer_test,0,0.967441013897577,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0314988985264052,0.2070670113056151,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.798149684989678,0.798149684989678,0.123003380187677,12,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
235,P12,typical_control,0,trial_or_text_prefix,2,2,P12::12063_p21_s785_w18,2434,2,2,2,2583,True,12063,7946|12063,0,,participant_grouped_kfold,outer_test,0,0.9790338588425164,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0205265620824482,0.1468313205715155,201,8231497,True,False,True,2,2.0,learned_meta_aggregator,0.756767251984762,0.756767251984762,0.1202093330616614,13,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
239,P12,typical_control,0,speech_prefix,2,2,P12::12063_p21_s785_w18,2434,2,2,2,2583,True,12063,7946|12063,0,,participant_grouped_kfold,outer_test,0,0.9790338588425164,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0205265620824482,0.1468313205715155,201,8231497,True,False,True,3,2.0,learned_meta_aggregator,0.7664042703315,0.7664042703315,0.1179287349704434,14,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
236,P12,typical_control,0,trial_or_text_prefix,3,3,P12::18670_p13_s1196_w58,3534,3,3,3,3663,True,18670,7946|12063|18670,0,,participant_grouped_kfold,outer_test,0,0.7893461324694208,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1662788156249884,0.7427307261569966,201,8231497,True,False,True,2,3.0,learned_meta_aggregator,0.5277944057396899,0.5277944057396899,0.1206257957593564,15,complete,outer_test:participant_grouped_kfold:0:all_allowed_online:P12,1,True
