evidence_id,source_phase,source_file,source_row_identifier,source_trace_status,value_source_text
D3OnlineTargetedOptimization_v1_online_prefix_00045_dup_00395,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,45,exact_file_trace,Row 45 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00046_dup_00396,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,46,exact_file_trace,Row 46 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00047_dup_00397,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,47,exact_file_trace,Row 47 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00048_dup_00398,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,48,exact_file_trace,Row 48 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00049_dup_00399,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,49,exact_file_trace,Row 49 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00050_dup_00400,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,50,exact_file_trace,Row 50 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00051_dup_00401,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,51,exact_file_trace,Row 51 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00052_dup_00402,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,52,exact_file_trace,Row 52 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00053_dup_00403,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,53,exact_file_trace,Row 53 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00054_dup_00404,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,54,exact_file_trace,Row 54 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00055_dup_00405,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,55,exact_file_trace,Row 55 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00056_dup_00406,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,56,exact_file_trace,Row 56 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00057_dup_00407,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,57,exact_file_trace,Row 57 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00058_dup_00408,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,58,exact_file_trace,Row 58 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00059_dup_00409,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,59,exact_file_trace,Row 59 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00060_dup_00410,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,60,exact_file_trace,Row 60 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00061_dup_00411,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,61,exact_file_trace,Row 61 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00062_dup_00412,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,62,exact_file_trace,Row 62 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00063_dup_00413,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,63,exact_file_trace,Row 63 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00064_dup_00414,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,64,exact_file_trace,Row 64 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00065_dup_00415,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,65,exact_file_trace,Row 65 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00066_dup_00416,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,66,exact_file_trace,Row 66 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00067_dup_00417,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,67,exact_file_trace,Row 67 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00068_dup_00418,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,68,exact_file_trace,Row 68 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00069_dup_00419,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,69,exact_file_trace,Row 69 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00070_dup_00420,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,70,exact_file_trace,Row 70 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00071_dup_00421,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,71,exact_file_trace,Row 71 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00072_dup_00422,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,72,exact_file_trace,Row 72 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00073_dup_00423,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,73,exact_file_trace,Row 73 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00074_dup_00424,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,74,exact_file_trace,Row 74 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00075_dup_00425,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,75,exact_file_trace,Row 75 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00076_dup_00426,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,76,exact_file_trace,Row 76 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00077_dup_00427,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,77,exact_file_trace,Row 77 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00078_dup_00428,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,78,exact_file_trace,Row 78 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00079_dup_00429,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,79,exact_file_trace,Row 79 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00080_dup_00430,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,80,exact_file_trace,Row 80 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00081_dup_00431,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,81,exact_file_trace,Row 81 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00082_dup_00432,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,82,exact_file_trace,Row 82 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00083_dup_00433,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,83,exact_file_trace,Row 83 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00084_dup_00434,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,84,exact_file_trace,Row 84 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00085_dup_00435,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,85,exact_file_trace,Row 85 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00086_dup_00436,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,86,exact_file_trace,Row 86 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00087_dup_00437,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,87,exact_file_trace,Row 87 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00088_dup_00438,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,88,exact_file_trace,Row 88 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00089_dup_00439,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,89,exact_file_trace,Row 89 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00090_dup_00440,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,90,exact_file_trace,Row 90 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00091_dup_00441,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,91,exact_file_trace,Row 91 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00092_dup_00442,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,92,exact_file_trace,Row 92 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00093_dup_00443,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,93,exact_file_trace,Row 93 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00094_dup_00444,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,94,exact_file_trace,Row 94 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00095_dup_00445,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,95,exact_file_trace,Row 95 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00096_dup_00446,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,96,exact_file_trace,Row 96 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00097_dup_00447,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,97,exact_file_trace,Row 97 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00098_dup_00448,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,98,exact_file_trace,Row 98 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00099_dup_00449,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,99,exact_file_trace,Row 99 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00100_dup_00450,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,100,exact_file_trace,Row 100 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00101_dup_00451,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,101,exact_file_trace,Row 101 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00102_dup_00452,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,102,exact_file_trace,Row 102 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00103_dup_00453,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,103,exact_file_trace,Row 103 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00104_dup_00454,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,104,exact_file_trace,Row 104 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00105_dup_00455,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,105,exact_file_trace,Row 105 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00106_dup_00456,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,106,exact_file_trace,Row 106 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00107_dup_00457,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,107,exact_file_trace,Row 107 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00108_dup_00458,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,108,exact_file_trace,Row 108 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00109_dup_00459,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,109,exact_file_trace,Row 109 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00110_dup_00460,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,110,exact_file_trace,Row 110 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00111_dup_00461,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,111,exact_file_trace,Row 111 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00112_dup_00462,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,112,exact_file_trace,Row 112 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00113_dup_00463,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,113,exact_file_trace,Row 113 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00114_dup_00464,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,114,exact_file_trace,Row 114 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00115_dup_00465,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,115,exact_file_trace,Row 115 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00116_dup_00466,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,116,exact_file_trace,Row 116 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00117_dup_00467,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,117,exact_file_trace,Row 117 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00118_dup_00468,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,118,exact_file_trace,Row 118 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00119_dup_00469,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,119,exact_file_trace,Row 119 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00000,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,0,exact_file_trace,Row 0 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00001,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,1,exact_file_trace,Row 1 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00002,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,2,exact_file_trace,Row 2 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00003,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,3,exact_file_trace,Row 3 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00004,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,4,exact_file_trace,Row 4 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00005,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,5,exact_file_trace,Row 5 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00006,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,6,exact_file_trace,Row 6 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00007,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,7,exact_file_trace,Row 7 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00008,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,8,exact_file_trace,Row 8 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00009,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,9,exact_file_trace,Row 9 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00010,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,10,exact_file_trace,Row 10 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00011,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,11,exact_file_trace,Row 11 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00012,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,12,exact_file_trace,Row 12 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00013,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,13,exact_file_trace,Row 13 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00014,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,14,exact_file_trace,Row 14 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
OfficialEyeBenchSOTACheck_v1_official_compatible_lite_00015,OfficialEyeBenchSOTACheck_v1,analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv,15,exact_file_trace,Row 15 in analysis/official_eyebench_sota_check_v1/tables/copco_typ_official_sota_comparison.csv
